track_id,label_id,bbox_id,xmin,ymin,xmax,ymax,filename,tray_id
7795,POLCO,1570182,1164,1564,1217,1644,THLAR/118915/THLAR_118915_2021Y09M26D_14H50M59S_img,118915
8281,THLAR,1589593,385,657,461,687,THLAR/118915/THLAR_118915_2021Y09M26D_14H50M59S_img,118915
7795,POLCO,1570183,1160,1552,1218,1643,THLAR/118915/THLAR_118915_2021Y09M27D_17H50M26S_img,118915
8281,THLAR,1589594,387,657,470,689,THLAR/118915/THLAR_118915_2021Y09M27D_17H50M26S_img,118915
7795,POLCO,1570184,1162,1565,1216,1647,THLAR/118915/THLAR_118915_2021Y09M28D_02H16M16S_img,118915
8281,THLAR,1589595,383,659,462,690,THLAR/118915/THLAR_118915_2021Y09M28D_02H16M16S_img,118915
7795,POLCO,1570185,1159,1542,1218,1638,THLAR/118915/THLAR_118915_2021Y09M28D_14H31M09S_img,118915
8281,THLAR,1589596,385,645,470,690,THLAR/118915/THLAR_118915_2021Y09M28D_14H31M09S_img,118915
7795,POLCO,1570186,1153,1549,1216,1642,THLAR/118915/THLAR_118915_2021Y09M29D_03H11M29S_img,118915
8281,THLAR,1589597,375,662,469,695,THLAR/118915/THLAR_118915_2021Y09M29D_03H11M29S_img,118915
7795,POLCO,1570187,1154,1536,1220,1636,THLAR/118915/THLAR_118915_2021Y09M29D_14H12M08S_img,118915
8281,THLAR,1589598,378,641,476,705,THLAR/118915/THLAR_118915_2021Y09M29D_14H12M08S_img,118915
7795,POLCO,1570188,1151,1531,1218,1634,THLAR/118915/THLAR_118915_2021Y09M30D_02H24M51S_img,118915
8281,THLAR,1589599,371,657,466,697,THLAR/118915/THLAR_118915_2021Y09M30D_02H24M51S_img,118915
3468,THLAR,1361403,1318,614,1338,641,THLAR/118915/THLAR_118915_2021Y09M30D_16H07M32S_img,118915
7795,POLCO,1570189,1151,1518,1219,1629,THLAR/118915/THLAR_118915_2021Y09M30D_16H07M32S_img,118915
8281,THLAR,1589600,368,636,483,719,THLAR/118915/THLAR_118915_2021Y09M30D_16H07M32S_img,118915
3468,THLAR,1361404,1318,627,1337,650,THLAR/118915/THLAR_118915_2021Y10M01D_03H03M37S_img,118915
7795,POLCO,1570190,1140,1494,1201,1622,THLAR/118915/THLAR_118915_2021Y10M01D_03H03M37S_img,118915
8281,THLAR,1589601,370,653,483,722,THLAR/118915/THLAR_118915_2021Y10M01D_03H03M37S_img,118915
3468,THLAR,1361405,1319,614,1339,643,THLAR/118915/THLAR_118915_2021Y10M01D_11H14M25S_img,118915
7795,POLCO,1570191,1119,1489,1186,1621,THLAR/118915/THLAR_118915_2021Y10M01D_11H14M25S_img,118915
8281,THLAR,1589602,363,629,485,722,THLAR/118915/THLAR_118915_2021Y10M01D_11H14M25S_img,118915
3468,THLAR,1361406,1317,626,1337,652,THLAR/118915/THLAR_118915_2021Y10M02D_02H21M23S_img,118915
7795,POLCO,1570192,1135,1516,1193,1631,THLAR/118915/THLAR_118915_2021Y10M02D_02H21M23S_img,118915
8281,THLAR,1589603,363,640,484,715,THLAR/118915/THLAR_118915_2021Y10M02D_02H21M23S_img,118915
3468,THLAR,1361407,1322,612,1344,644,THLAR/118915/THLAR_118915_2021Y10M02D_14H39M12S_img,118915
7795,POLCO,1570193,1137,1505,1199,1624,THLAR/118915/THLAR_118915_2021Y10M02D_14H39M12S_img,118915
8281,THLAR,1589604,375,619,500,741,THLAR/118915/THLAR_118915_2021Y10M02D_14H39M12S_img,118915
3468,THLAR,1361408,1315,622,1336,654,THLAR/118915/THLAR_118915_2021Y10M04D_06H47M12S_img,118915
7795,POLCO,1570194,1131,1503,1197,1657,THLAR/118915/THLAR_118915_2021Y10M04D_06H47M12S_img,118915
8281,THLAR,1589605,373,614,499,773,THLAR/118915/THLAR_118915_2021Y10M04D_06H47M12S_img,118915
3468,THLAR,1361409,1315,612,1340,644,THLAR/118915/THLAR_118915_2021Y10M04D_15H35M20S_img,118915
7795,POLCO,1570195,1128,1497,1196,1658,THLAR/118915/THLAR_118915_2021Y10M04D_15H35M20S_img,118915
8281,THLAR,1589606,375,604,506,770,THLAR/118915/THLAR_118915_2021Y10M04D_15H35M20S_img,118915
3468,THLAR,1361410,1311,617,1338,654,THLAR/118915/THLAR_118915_2021Y10M05D_09H23M14S_img,118915
7795,POLCO,1570196,1132,1484,1193,1647,THLAR/118915/THLAR_118915_2021Y10M05D_09H23M14S_img,118915
8281,THLAR,1589607,411,594,546,779,THLAR/118915/THLAR_118915_2021Y10M05D_09H23M14S_img,118915
3468,THLAR,1361411,1305,610,1333,647,THLAR/118915/THLAR_118915_2021Y10M05D_12H46M36S_img,118915
7795,POLCO,1570197,1126,1482,1191,1633,THLAR/118915/THLAR_118915_2021Y10M05D_12H46M36S_img,118915
8281,THLAR,1589608,408,585,530,771,THLAR/118915/THLAR_118915_2021Y10M05D_12H46M36S_img,118915
3468,THLAR,1361412,1311,623,1339,660,THLAR/118915/THLAR_118915_2021Y10M06D_02H25M45S_img,118915
7795,POLCO,1570198,1127,1484,1194,1661,THLAR/118915/THLAR_118915_2021Y10M06D_02H25M45S_img,118915
8281,THLAR,1589609,405,612,536,741,THLAR/118915/THLAR_118915_2021Y10M06D_02H25M45S_img,118915
3468,THLAR,1361413,1314,601,1339,645,THLAR/118915/THLAR_118915_2021Y10M06D_15H13M09S_img,118915
7795,POLCO,1570199,1122,1472,1199,1645,THLAR/118915/THLAR_118915_2021Y10M06D_15H13M09S_img,118915
8281,THLAR,1589610,407,574,555,787,THLAR/118915/THLAR_118915_2021Y10M06D_15H13M09S_img,118915
3468,THLAR,1361414,1313,617,1336,654,THLAR/118915/THLAR_118915_2021Y10M07D_03H16M47S_img,118915
7795,POLCO,1570200,1105,1483,1196,1627,THLAR/118915/THLAR_118915_2021Y10M07D_03H16M47S_img,118915
8281,THLAR,1589611,408,600,554,773,THLAR/118915/THLAR_118915_2021Y10M07D_03H16M47S_img,118915
3468,THLAR,1361415,1310,604,1341,650,THLAR/118915/THLAR_118915_2021Y10M07D_17H43M55S_img,118915
8281,THLAR,1589612,414,600,577,819,THLAR/118915/THLAR_118915_2021Y10M07D_17H43M55S_img,118915
3468,THLAR,1361416,1302,611,1333,649,THLAR/118915/THLAR_118915_2021Y10M08D_02H29M52S_img,118915
8281,THLAR,1589613,416,606,561,772,THLAR/118915/THLAR_118915_2021Y10M08D_02H29M52S_img,118915
3468,THLAR,1361417,1309,601,1344,649,THLAR/118915/THLAR_118915_2021Y10M08D_14H37M47S_img,118915
8281,THLAR,1589614,401,597,589,820,THLAR/118915/THLAR_118915_2021Y10M08D_14H37M47S_img,118915
3468,THLAR,1361418,1304,613,1336,648,THLAR/118915/THLAR_118915_2021Y10M09D_03H24M57S_img,118915
8281,THLAR,1589615,413,600,584,797,THLAR/118915/THLAR_118915_2021Y10M09D_03H24M57S_img,118915
3468,THLAR,1361419,1303,590,1341,643,THLAR/118915/THLAR_118915_2021Y10M09D_15H39M01S_img,118915
8281,THLAR,1589616,384,578,597,829,THLAR/118915/THLAR_118915_2021Y10M09D_15H39M01S_img,118915
3468,THLAR,1361420,1298,617,1336,652,THLAR/118915/THLAR_118915_2021Y10M10D_02H01M37S_img,118915
8281,THLAR,1589617,399,632,573,874,THLAR/118915/THLAR_118915_2021Y10M10D_02H01M37S_img,118915
3468,THLAR,1361421,1300,593,1344,647,THLAR/118915/THLAR_118915_2021Y10M10D_15H00M46S_img,118915
8281,THLAR,1589618,376,576,591,871,THLAR/118915/THLAR_118915_2021Y10M10D_15H00M46S_img,118915
3468,THLAR,1361422,1294,608,1332,651,THLAR/118915/THLAR_118915_2021Y10M11D_02H30M17S_img,118915
8281,THLAR,1589619,402,600,599,793,THLAR/118915/THLAR_118915_2021Y10M11D_02H30M17S_img,118915
3468,THLAR,1361423,1291,597,1338,654,THLAR/118915/THLAR_118915_2021Y10M13D_07H36M57S_img,118915
8281,THLAR,1589620,352,577,618,894,THLAR/118915/THLAR_118915_2021Y10M13D_07H36M57S_img,118915
3468,THLAR,1361424,1293,592,1346,655,THLAR/118915/THLAR_118915_2021Y10M13D_14H29M52S_img,118915
8281,THLAR,1589621,338,582,640,894,THLAR/118915/THLAR_118915_2021Y10M13D_14H29M52S_img,118915
3468,THLAR,1361425,1273,583,1334,650,THLAR/118915/THLAR_118915_2021Y10M14D_15H11M23S_img,118915
8281,THLAR,1589622,336,566,630,901,THLAR/118915/THLAR_118915_2021Y10M14D_15H11M23S_img,118915
3468,THLAR,1361426,1272,591,1317,656,THLAR/118915/THLAR_118915_2021Y10M15D_03H28M53S_img,118915
8281,THLAR,1589623,384,609,627,889,THLAR/118915/THLAR_118915_2021Y10M15D_03H28M53S_img,118915
3468,THLAR,1361427,1268,585,1336,657,THLAR/118915/THLAR_118915_2021Y10M15D_15H43M49S_img,118915
8281,THLAR,1589624,339,571,631,906,THLAR/118915/THLAR_118915_2021Y10M15D_15H43M49S_img,118915
3468,THLAR,1361428,1280,612,1326,678,THLAR/118915/THLAR_118915_2021Y10M16D_02H02M02S_img,118915
8281,THLAR,1589625,381,602,643,911,THLAR/118915/THLAR_118915_2021Y10M16D_02H02M02S_img,118915
3468,THLAR,1361429,1254,610,1333,682,THLAR/118915/THLAR_118915_2021Y10M16D_15H17M08S_img,118915
8281,THLAR,1589626,333,574,641,911,THLAR/118915/THLAR_118915_2021Y10M16D_15H17M08S_img,118915
3468,THLAR,1361430,1256,618,1316,689,THLAR/118915/THLAR_118915_2021Y10M17D_03H06M40S_img,118915
8281,THLAR,1589627,337,590,651,914,THLAR/118915/THLAR_118915_2021Y10M17D_03H06M40S_img,118915
3468,THLAR,1361431,1251,608,1333,686,THLAR/118915/THLAR_118915_2021Y10M18D_11H54M26S_img,118915
8281,THLAR,1589628,294,575,655,909,THLAR/118915/THLAR_118915_2021Y10M18D_11H54M26S_img,118915
3468,THLAR,1361432,1260,619,1330,694,THLAR/118915/THLAR_118915_2021Y10M19D_02H31M24S_img,118915
8281,THLAR,1589629,346,560,639,890,THLAR/118915/THLAR_118915_2021Y10M19D_02H31M24S_img,118915
3468,THLAR,1361433,1251,612,1340,695,THLAR/118915/THLAR_118915_2021Y10M19D_14H38M23S_img,118915
8281,THLAR,1589630,316,508,688,886,THLAR/118915/THLAR_118915_2021Y10M19D_14H38M23S_img,118915
3468,THLAR,1361434,1258,620,1332,698,THLAR/118915/THLAR_118915_2021Y10M19D_18H38M41S_img,118915
8281,THLAR,1589631,339,568,675,888,THLAR/118915/THLAR_118915_2021Y10M19D_18H38M41S_img,118915
3468,THLAR,1361435,1262,616,1343,696,THLAR/118915/THLAR_118915_2021Y10M20D_03H29M36S_img,118915
8281,THLAR,1589632,341,575,678,885,THLAR/118915/THLAR_118915_2021Y10M20D_03H29M36S_img,118915
3468,THLAR,1361436,1235,608,1352,715,THLAR/118915/THLAR_118915_2021Y10M20D_10H11M43S_img,118915
8281,THLAR,1589633,324,500,732,932,THLAR/118915/THLAR_118915_2021Y10M20D_10H11M43S_img,118915
3468,THLAR,1361437,1232,609,1349,716,THLAR/118915/THLAR_118915_2021Y10M20D_14H11M44S_img,118915
8281,THLAR,1589634,328,531,732,914,THLAR/118915/THLAR_118915_2021Y10M20D_14H11M44S_img,118915
3468,THLAR,1361438,1235,620,1333,709,THLAR/118915/THLAR_118915_2021Y10M20D_18H11M45S_img,118915
8281,THLAR,1589635,350,553,702,916,THLAR/118915/THLAR_118915_2021Y10M20D_18H11M45S_img,118915
3468,THLAR,1361439,1242,620,1320,701,THLAR/118915/THLAR_118915_2021Y10M21D_02H02M50S_img,118915
8281,THLAR,1589636,351,551,692,895,THLAR/118915/THLAR_118915_2021Y10M21D_02H02M50S_img,118915
3468,THLAR,1361440,1216,613,1337,722,THLAR/118915/THLAR_118915_2021Y10M21D_15H02M53S_img,118915
3468,THLAR,1361441,1217,626,1334,742,THLAR/118915/THLAR_118915_2021Y10M22D_10H10M35S_img,118915
3468,THLAR,1361442,1220,623,1333,726,THLAR/118915/THLAR_118915_2021Y10M22D_19H41M15S_img,118915
3468,THLAR,1361443,1225,623,1325,725,THLAR/118915/THLAR_118915_2021Y10M23D_03H23M06S_img,118915
3468,THLAR,1361444,1214,618,1339,742,THLAR/118915/THLAR_118915_2021Y10M23D_14H58M45S_img,118915
3468,THLAR,1361445,1216,620,1333,728,THLAR/118915/THLAR_118915_2021Y10M24D_02H16M23S_img,118915
3468,THLAR,1361446,1190,596,1322,721,THLAR/118915/THLAR_118915_2021Y10M24D_14H24M23S_img,118915
3468,THLAR,1361447,1197,606,1318,726,THLAR/118915/THLAR_118915_2021Y10M24D_18H24M18S_img,118915
3468,THLAR,1361448,1172,623,1331,713,THLAR/118915/THLAR_118915_2021Y10M25D_03H00M07S_img,118915
3468,THLAR,1361449,1183,611,1341,721,THLAR/118915/THLAR_118915_2021Y10M25D_17H17M39S_img,118915
3468,THLAR,1361450,1188,614,1339,735,THLAR/118915/THLAR_118915_2021Y10M26D_07H22M30S_img,118915
3468,THLAR,1361451,1190,612,1346,739,THLAR/118915/THLAR_118915_2021Y10M26D_12H26M07S_img,118915
3468,THLAR,1361452,1157,565,1342,758,THLAR/118915/THLAR_118915_2021Y10M27D_09H14M07S_img,118915
3468,THLAR,1361453,1160,563,1346,751,THLAR/118915/THLAR_118915_2021Y10M27D_13H32M13S_img,118915
3468,THLAR,1361454,1162,608,1336,768,THLAR/118915/THLAR_118915_2021Y10M27D_17H15M34S_img,118915
3468,THLAR,1361455,1225,620,1364,820,THLAR/118915/THLAR_118915_2021Y10M28D_00H47M22S_img,118915
3468,THLAR,1361456,1169,501,1339,716,THLAR/118915/THLAR_118915_2021Y10M28D_14H55M10S_img,118915
3468,THLAR,1361457,1159,530,1331,727,THLAR/118915/THLAR_118915_2021Y10M28D_16H46M29S_img,118915
3468,THLAR,1361458,1199,612,1362,802,THLAR/118915/THLAR_118915_2021Y10M29D_01H45M38S_img,118915
3468,THLAR,1361459,1177,631,1356,809,THLAR/118915/THLAR_118915_2021Y10M29D_08H20M12S_img,118915
3468,THLAR,1361460,1191,616,1370,803,THLAR/118915/THLAR_118915_2021Y10M29D_12H19M59S_img,118915
3468,THLAR,1361461,1213,629,1403,821,THLAR/118915/THLAR_118915_2021Y10M30D_00H39M56S_img,118915
3468,THLAR,1361462,1182,504,1366,742,THLAR/118915/THLAR_118915_2021Y10M30D_13H25M48S_img,118915
3468,THLAR,1361463,1255,654,1468,869,THLAR/118915/THLAR_118915_2021Y10M31D_01H23M04S_img,118915
3468,THLAR,1361464,1250,605,1545,819,THLAR/118915/THLAR_118915_2021Y10M31D_12H58M33S_img,118915
3468,THLAR,1361465,1275,613,1583,821,THLAR/118915/THLAR_118915_2021Y11M01D_00H16M59S_img,118915
3468,THLAR,1361466,1271,605,1581,838,THLAR/118915/THLAR_118915_2021Y11M01D_12H24M36S_img,118915
3468,THLAR,1361467,1279,603,1591,812,THLAR/118915/THLAR_118915_2021Y11M01D_16H24M38S_img,118915
3468,THLAR,1361468,1296,595,1596,835,THLAR/118915/THLAR_118915_2021Y11M02D_00H58M56S_img,118915
3468,THLAR,1361469,1279,553,1580,866,THLAR/118915/THLAR_118915_2021Y11M02D_09H38M58S_img,118915
3468,THLAR,1361470,1280,551,1587,868,THLAR/118915/THLAR_118915_2021Y11M02D_12H16M47S_img,118915
3468,THLAR,1361471,1282,560,1583,789,THLAR/118915/THLAR_118915_2021Y11M02D_18H52M36S_img,118915
3468,THLAR,1361472,1291,560,1589,810,THLAR/118915/THLAR_118915_2021Y11M03D_02H54M52S_img,118915
3468,THLAR,1361473,1290,549,1617,861,THLAR/118915/THLAR_118915_2021Y11M03D_11H48M02S_img,118915
3468,THLAR,1361474,1289,548,1601,857,THLAR/118915/THLAR_118915_2021Y11M03D_15H32M41S_img,118915
3468,THLAR,1361475,1284,558,1586,839,THLAR/118915/THLAR_118915_2021Y11M03D_19H32M33S_img,118915
3468,THLAR,1361476,1284,541,1581,864,THLAR/118915/THLAR_118915_2021Y11M04D_03H36M50S_img,118915
3468,THLAR,1361477,1292,511,1609,880,THLAR/118915/THLAR_118915_2021Y11M04D_15H37M11S_img,118915
3468,THLAR,1361478,1301,515,1562,835,THLAR/118915/THLAR_118915_2021Y11M04D_19H21M47S_img,118915
3468,THLAR,1361479,1305,511,1567,831,THLAR/118915/THLAR_118915_2021Y11M05D_02H31M48S_img,118915
3468,THLAR,1361480,1302,507,1638,872,THLAR/118915/THLAR_118915_2021Y11M05D_10H32M06S_img,118915
3468,THLAR,1361481,1302,508,1626,872,THLAR/118915/THLAR_118915_2021Y11M05D_14H31M18S_img,118915
3468,THLAR,1361482,1308,512,1597,859,THLAR/118915/THLAR_118915_2021Y11M06D_03H14M14S_img,118915
3468,THLAR,1361483,1304,479,1612,880,THLAR/118915/THLAR_118915_2021Y11M06D_15H45M03S_img,118915
3468,THLAR,1361484,1322,461,1584,844,THLAR/118915/THLAR_118915_2021Y11M07D_02H03M42S_img,118915
3468,THLAR,1361485,1318,451,1622,835,THLAR/118915/THLAR_118915_2021Y11M07D_15H11M18S_img,118915
3468,THLAR,1361486,1354,451,1615,815,THLAR/118915/THLAR_118915_2021Y11M07D_19H12M44S_img,118915
3468,THLAR,1361487,1345,458,1623,804,THLAR/118915/THLAR_118915_2021Y11M08D_02H52M29S_img,118915
3468,THLAR,1361488,1338,439,1628,848,THLAR/118915/THLAR_118915_2021Y11M08D_16H27M00S_img,118915
3468,THLAR,1361489,1332,425,1626,809,THLAR/118915/THLAR_118915_2021Y11M08D_20H10M33S_img,118915
3468,THLAR,1361490,1320,397,1626,787,THLAR/118915/THLAR_118915_2021Y11M09D_03H42M48S_img,118915
3468,THLAR,1361491,1309,384,1644,840,THLAR/118915/THLAR_118915_2021Y11M09D_10H17M28S_img,118915
3468,THLAR,1361492,1306,393,1629,791,THLAR/118915/THLAR_118915_2021Y11M09D_18H30M48S_img,118915
3468,THLAR,1361493,1294,497,1629,797,THLAR/118915/THLAR_118915_2021Y11M10D_02H42M43S_img,118915
3468,THLAR,1361494,1306,398,1692,851,THLAR/118915/THLAR_118915_2021Y11M10D_11H30M46S_img,118915
3468,THLAR,1361495,1290,397,1637,842,THLAR/118915/THLAR_118915_2021Y11M10D_15H30M42S_img,118915
3468,THLAR,1361496,1295,399,1634,848,THLAR/118915/THLAR_118915_2021Y11M10D_19H32M11S_img,118915
3468,THLAR,1361497,1291,433,1632,857,THLAR/118915/THLAR_118915_2021Y11M11D_03H17M45S_img,118915
3468,THLAR,1361498,1135,602,1577,1024,THLAR/118915/THLAR_118915_2021Y11M11D_15H20M28S_img,118915
3468,THLAR,1361499,1135,603,1589,1023,THLAR/118915/THLAR_118915_2021Y11M11D_19H03M26S_img,118915
3468,THLAR,1361500,1112,601,1596,1019,THLAR/118915/THLAR_118915_2021Y11M12D_02H29M24S_img,118915
3468,THLAR,1361501,1100,612,1596,1009,THLAR/118915/THLAR_118915_2021Y11M12D_10H29M33S_img,118915
3468,THLAR,1361502,1097,605,1578,1003,THLAR/118915/THLAR_118915_2021Y11M12D_14H29M08S_img,118915
3468,THLAR,1361503,1164,604,1595,1010,THLAR/118915/THLAR_118915_2021Y11M13D_03H12M01S_img,118915
3468,THLAR,1361504,1114,601,1587,1013,THLAR/118915/THLAR_118915_2021Y11M13D_15H43M44S_img,118915
3468,THLAR,1361505,1104,603,1565,1016,THLAR/118915/THLAR_118915_2021Y11M14D_02H01M37S_img,118915
3468,THLAR,1361506,1079,599,1581,1004,THLAR/118915/THLAR_118915_2021Y11M14D_15H09M05S_img,118915
3468,THLAR,1361507,1068,610,1577,1008,THLAR/118915/THLAR_118915_2021Y11M14D_19H08M15S_img,118915
3468,THLAR,1361508,893,456,1446,855,THLAR/118915/THLAR_118915_2021Y11M15D_02H49M41S_img,118915
3468,THLAR,1361509,933,392,1434,894,THLAR/118915/THLAR_118915_2021Y11M15D_14H42M21S_img,118915
3468,THLAR,1361510,937,395,1436,957,THLAR/118915/THLAR_118915_2021Y11M15D_18H41M50S_img,118915
3468,THLAR,1361511,1005,518,1498,1023,THLAR/118915/THLAR_118915_2021Y11M16D_03H23M29S_img,118915
3468,THLAR,1361512,1009,595,1611,1063,THLAR/118915/THLAR_118915_2021Y11M16D_10H02M05S_img,118915
3468,THLAR,1361513,1003,595,1616,1090,THLAR/118915/THLAR_118915_2021Y11M16D_14H02M02S_img,118915
3468,THLAR,1361514,967,588,1570,990,THLAR/118915/THLAR_118915_2021Y11M16D_18H02M05S_img,118915
3468,THLAR,1361515,902,550,1523,913,THLAR/118915/THLAR_118915_2021Y11M17D_02H26M59S_img,118915
3468,THLAR,1361516,813,394,1443,755,THLAR/118915/THLAR_118915_2021Y11M17D_11H21M09S_img,118915
3468,THLAR,1361517,820,396,1434,800,THLAR/118915/THLAR_118915_2021Y11M17D_15H19M51S_img,118915
3468,THLAR,1361518,1005,600,1596,1130,THLAR/118915/THLAR_118915_2021Y11M18D_16H37M47S_img,118915
3468,THLAR,1361519,1012,602,1627,1173,THLAR/118915/THLAR_118915_2021Y11M18D_20H19M38S_img,118915
3468,THLAR,1361520,944,550,1597,1021,THLAR/118915/THLAR_118915_2021Y11M19D_03H00M59S_img,118915
3468,THLAR,1361521,913,585,1597,1015,THLAR/118915/THLAR_118915_2021Y11M19D_10H45M51S_img,118915
3468,THLAR,1361522,925,598,1609,1037,THLAR/118915/THLAR_118915_2021Y11M19D_14H45M23S_img,118915
3468,THLAR,1361523,1019,603,1654,1115,THLAR/118915/THLAR_118915_2021Y11M20D_03H44M02S_img,118915
3468,THLAR,1361524,1122,545,1703,1182,THLAR/118915/THLAR_118915_2021Y11M20D_14H19M40S_img,118915
3468,THLAR,1361525,1107,563,1667,1159,THLAR/118915/THLAR_118915_2021Y11M21D_02H39M02S_img,118915
3468,THLAR,1361526,1084,562,1701,1204,THLAR/118915/THLAR_118915_2021Y11M21D_15H23M57S_img,118915
3468,THLAR,1361527,1094,565,1682,1203,THLAR/118915/THLAR_118915_2021Y11M21D_19H24M52S_img,118915
3468,THLAR,1361528,1058,558,1647,1234,THLAR/118915/THLAR_118915_2021Y11M22D_03H21M10S_img,118915
3468,THLAR,1361529,1071,551,1718,1237,THLAR/118915/THLAR_118915_2021Y11M22D_15H49M25S_img,118915
3468,THLAR,1361530,1172,555,1728,1222,THLAR/118915/THLAR_118915_2021Y11M22D_19H32M02S_img,118915
3468,THLAR,1361531,1218,556,1736,1216,THLAR/118915/THLAR_118915_2021Y11M23D_02H16M15S_img,118915
3468,THLAR,1361532,1199,549,1737,1238,THLAR/118915/THLAR_118915_2021Y11M23D_10H23M55S_img,118915
3468,THLAR,1361533,1195,553,1733,1242,THLAR/118915/THLAR_118915_2021Y11M23D_14H23M43S_img,118915
3468,THLAR,1361534,1195,549,1737,1239,THLAR/118915/THLAR_118915_2021Y11M23D_18H23M41S_img,118915
3468,THLAR,1361535,1196,537,1766,1220,THLAR/118915/THLAR_118915_2021Y11M24D_02H58M18S_img,118915
3468,THLAR,1361536,1108,527,1744,1249,THLAR/118915/THLAR_118915_2021Y11M24D_11H35M55S_img,118915
3468,THLAR,1361537,1090,521,1740,1249,THLAR/118915/THLAR_118915_2021Y11M24D_15H35M22S_img,118915
3468,THLAR,1361538,1115,520,1739,1252,THLAR/118915/THLAR_118915_2021Y11M24D_19H35M42S_img,118915
3468,THLAR,1361539,1120,508,1739,1256,THLAR/118915/THLAR_118915_2021Y11M25D_03H32M46S_img,118915
3468,THLAR,1361540,770,501,1589,1345,THLAR/118915/THLAR_118915_2021Y11M25D_15H01M10S_img,118915
3468,THLAR,1361541,801,496,1580,1282,THLAR/118915/THLAR_118915_2021Y11M25D_19H01M32S_img,118915
3468,THLAR,1361542,834,482,1586,1278,THLAR/118915/THLAR_118915_2021Y11M26D_02H35M26S_img,118915
3468,THLAR,1361543,786,491,1595,1325,THLAR/118915/THLAR_118915_2021Y11M26D_10H35M47S_img,118915
3468,THLAR,1361544,756,491,1591,1339,THLAR/118915/THLAR_118915_2021Y11M26D_14H35M57S_img,118915
3468,THLAR,1361545,773,484,1590,1341,THLAR/118915/THLAR_118915_2021Y11M27D_03H09M53S_img,118915
3468,THLAR,1361546,787,485,1592,1352,THLAR/118915/THLAR_118915_2021Y11M27D_15H39M08S_img,118915
3468,THLAR,1361547,837,481,1593,1347,THLAR/118915/THLAR_118915_2021Y11M28D_02H01M24S_img,118915
3468,THLAR,1361548,727,479,1589,1361,THLAR/118915/THLAR_118915_2021Y11M28D_15H05M48S_img,118915
3468,THLAR,1361549,812,478,1578,1359,THLAR/118915/THLAR_118915_2021Y11M28D_19H05M51S_img,118915
3468,THLAR,1361550,818,478,1585,1359,THLAR/118915/THLAR_118915_2021Y11M29D_02H47M35S_img,118915
7796,Weed,1570202,804,727,818,749,THLAR/118916/THLAR_118916_2021Y09M03D_14H29M45S_img,118916
7796,Weed,1570203,808,722,822,748,THLAR/118916/THLAR_118916_2021Y09M04D_14H32M58S_img,118916
7796,Weed,1570204,808,720,822,750,THLAR/118916/THLAR_118916_2021Y09M05D_14H47M46S_img,118916
7796,Weed,1570205,807,730,822,760,THLAR/118916/THLAR_118916_2021Y09M06D_02H17M28S_img,118916
7796,Weed,1570206,803,721,820,753,THLAR/118916/THLAR_118916_2021Y09M06D_13H42M04S_img,118916
7796,Weed,1570207,805,728,822,760,THLAR/118916/THLAR_118916_2021Y09M07D_02H39M41S_img,118916
7796,Weed,1570208,805,723,822,755,THLAR/118916/THLAR_118916_2021Y09M07D_14H01M40S_img,118916
7796,Weed,1570209,806,728,825,762,THLAR/118916/THLAR_118916_2021Y09M08D_03H12M47S_img,118916
7796,Weed,1570210,804,720,825,755,THLAR/118916/THLAR_118916_2021Y09M08D_14H26M10S_img,118916
7796,Weed,1570211,805,728,830,764,THLAR/118916/THLAR_118916_2021Y09M09D_03H40M31S_img,118916
3467,THLAR,1361319,1253,1548,1267,1567,THLAR/118916/THLAR_118916_2021Y09M09D_13H20M32S_img,118916
7796,Weed,1570212,804,720,829,756,THLAR/118916/THLAR_118916_2021Y09M09D_13H20M32S_img,118916
3467,THLAR,1361320,1252,1555,1266,1570,THLAR/118916/THLAR_118916_2021Y09M10D_03H28M34S_img,118916
7796,Weed,1570213,805,727,832,764,THLAR/118916/THLAR_118916_2021Y09M10D_03H28M34S_img,118916
3467,THLAR,1361321,1251,1546,1267,1564,THLAR/118916/THLAR_118916_2021Y09M10D_13H29M32S_img,118916
7796,Weed,1570214,802,715,831,757,THLAR/118916/THLAR_118916_2021Y09M10D_13H29M32S_img,118916
3467,THLAR,1361322,1250,1554,1266,1570,THLAR/118916/THLAR_118916_2021Y09M11D_02H56M02S_img,118916
7796,Weed,1570215,804,727,833,765,THLAR/118916/THLAR_118916_2021Y09M11D_02H56M02S_img,118916
3467,THLAR,1361323,1251,1552,1268,1570,THLAR/118916/THLAR_118916_2021Y09M11D_15H31M18S_img,118916
7796,Weed,1570216,801,719,839,762,THLAR/118916/THLAR_118916_2021Y09M11D_15H31M18S_img,118916
3467,THLAR,1361324,1248,1554,1267,1578,THLAR/118916/THLAR_118916_2021Y09M12D_03H34M17S_img,118916
7796,Weed,1570217,802,726,836,767,THLAR/118916/THLAR_118916_2021Y09M12D_03H34M17S_img,118916
3467,THLAR,1361325,1248,1549,1268,1571,THLAR/118916/THLAR_118916_2021Y09M12D_15H01M36S_img,118916
7796,Weed,1570218,798,716,842,759,THLAR/118916/THLAR_118916_2021Y09M12D_15H01M36S_img,118916
3467,THLAR,1361326,1246,1553,1268,1579,THLAR/118916/THLAR_118916_2021Y09M13D_02H34M38S_img,118916
7796,Weed,1570219,802,724,840,765,THLAR/118916/THLAR_118916_2021Y09M13D_02H34M38S_img,118916
